3,12.01625
5,12.01637
11,12.016451
9,12.016451
7,12.016736
5,12.01682
5,12.0169556
3,12.0175234
7,12.01699
3,12.02525
1,12.02818
5,12.02591
7,12.02631
1,12.02627
3,12.0267711
5,12.02696
9,12.0273131
7,12.0279046
5,12.0275472
3,12.03222
5,12.0285807
7,12.0291441
3,12.03448
5,12.03456
5,12.03491
5,12.0350204
3,12.0354592
7,12.03505
3,12.04148
1,12.04370
5,12.04194
1,12.0422275
3,12.0425977
5,12.04276
9,12.0430395
7,12.0434923
5,12.0432041
3,12.0468230
5,12.0440181
7,12.0444624
3,12.04864
5,12.04871
5,12.04897
5,12.0490716
3,12.0494192
7,12.04908
3,12.05417
1,12.05595
5,12.05455
1,12.0547578
3,12.05505
5,12.05519
9,12.0554074
7,12.0557617
5,12.0555265
3,12.0583917
5,12.0561789
7,12.0564114
3,12.0598
5,12.05994
5,12.06012
5,12.0602151
3,12.0604943
3,12.06431
1,12.06575
5,12.06464
1,12.06479
3,12.06500
5,12.06515
9,12.0653080
7,12.0655906
5,12.0653966
3,12.0677041
5,12.0659272
7,12.0662173
3,12.06891
5,12.06898
5,12.06918
5,12.0692020
3,12.0694346
3,12.07254
1,12.07371
5,12.07280
1,12.07291
3,12.0731070
5,12.07323
9,12.0733566
7,12.0735857
5,12.0734239
3,12.0753103
5,12.0738612
7,12.0741004
3,12.07633
5,12.07636
5,12.07653
5,12.0765550
3,12.0767498
5,12.07954
1,12.07961
3,12.0797782
5,12.07990
9,12.0799884
7,12.0801766
5,12.0800406
3,12.0816024
1,12.08030
5,12.0804050
7,12.0806045
3,12.08246
5,12.08253
5,12.08266
1,12.08519
3,12.0853388
9,12.0855171
7,12.0856737
5,12.0855584
3,12.0868662
5,12.0858651
7,12.0860331
3,12.08759
5,12.08765
5,12.08775
3,12.09194
5,12.09199
5,12.09208
3,12.09564
##,Xe,I
3,12.25646
5,12.28292
3,12.28098
3,12.4502
9,12.57507
7,12.57507
7,12.57507
5,12.57563
3,12.5752
3,12.8223
9,12.88545
7,12.88545
7,12.88545
5,12.88585
3,12.8887
3,13.0200
7,13.05407
9,13.05407
7,13.05407
5,13.05407
3,13.05599
3,13.1350
7,13.15569
5,13.15569
9,13.15569
7,13.15569
3,13.15730
3,13.2078
7,13.22156
9,13.22156
7,13.22156
5,13.22156
3,13.22287
3,13.2575
3,13.26776
3,13.2922
3,13.29985
3,13.3178
3,13.32355
3,13.33717
3,13.34159
3,13.35216
3,13.35560
3,13.36396
3,13.36674
3,13.37346
3,13.37570
3,13.38118
3,13.38304
3,13.38758
3,13.39293
## Xe II
3,20.9515
3,22.2262
3,22.5114
3,22.7044
3,22.7837
3,22.9371
3,22.9885
3,23.0685
3,23.1508
3,23.1929
3,23.2062
3,23.2468
3,23.2468
3,23.2721
3,23.3330
3,23.3399
3,23.3523
3,23.3566
3,23.3606
3,23.4224
3,23.4631
3,23.4796
3,23.5814
3,26.3538
3,26.4133
3,26.4545
3,26.4839
3,26.8947
3,26.9719
3,27.0336
3,27.0685
3,27.2888
3,27.3442
3,27.4089
3,27.8234
3,27.9413
3,28.0248
3,28.0850
3,28.1137
3,28.1404
3,28.1571
3,28.5454
3,28.6139
3,28.6794
3,28.7300
3,28.7493
3,28.7733
3,28.7914
3,28.8034
3,28.8128
